id_bet,label
17957,1811.3707
17959,2176.7134
17960,2503.474
17961,4177.7295
17962,2229.4644
17963,2649.4937
17964,1531.0702
17965,2374.4404
17966,1531.0702
17967,3055.6533
17968,3086.5999
17969,2044.0144
17970,4638.0024
17971,3348.1465
17972,2857.5762
17974,2444.4404
17975,1859.0656
17976,2733.6199
17978,3389.1716
17979,1571.5941
17980,2023.6492
17981,4576.01
17982,2698.9365
17983,3258.9453
17984,2131.5159
17985,1531.0702
17986,2351.291
17987,2743.5688
17988,2222.754
17989,2565.01
17990,1472.217
17991,1557.9384
17992,1597.9066
17993,2318.5186
17994,3583.317
17996,2667.1306
17997,2478.4678
17998,1531.0702
17999,2699.6191
18000,2691.9736
18001,2087.7385
18002,2967.763
18003,3204.6843
18004,2023.6492
18005,3819.396
18006,2987.9856
18007,3712.9387
18009,2539.072
18010,2789.3362
18014,1551.6472
18015,2023.6492
18016,2351.291
18017,2807.4512
18018,2835.5803
18019,2484.6978
18020,2026.101
18021,1811.3707
18022,2228.325
18023,3124.9768
18024,4010.3801
18025,2491.2622
18026,2630.7173
18027,2699.6191
18028,2605.0867
18029,2086.4268
18031,2229.4644
18032,3810.8145
18033,2859.8967
18034,3588.4336
18035,1531.0702
18036,1531.0702
18037,2546.2336
18038,3192.3398
18039,3124.9768
18040,2044.0144
18041,2667.1306
18042,2807.4512
18043,1552.8176
18045,2904.5005
18046,1531.0702
18047,2562.9736
18049,1531.0702
18051,1928.3324
18052,1713.195
18053,1713.195
18054,2331.7324
18055,1851.8947
18056,2564.113
18057,2649.4937
18058,1531.0702
18059,1833.1183
18060,3193.897
18062,2044.0144
18063,2904.5005
18065,1583.5297
18066,1571.5941
18067,2565.01
18068,2527.6467
18070,2825.3403
18071,3134.8318
18072,3173.5635
18073,1780.0314
18074,2026.101
18075,2311.666
18076,2356.5269
18077,2026.101
18079,2590.625
18081,2546.2336
18084,2630.7173
18086,3894.8018
18087,2743.5688
18088,2023.6492
18089,2576.9456
18090,3551.562
18092,2249.1797
18093,2533.5105
18094,2699.6191
18095,2542.713
18096,2877.877
18097,2023.6492
18098,2743.5688
18099,2086.4268
18100,3024.92
18101,1920.8379
18102,1531.0702
18103,1597.9066
18104,2044.0144
18105,1531.0702
18106,2699.6191
18107,2593.6516
18108,1877.1139
18109,3062.726
18110,3024.92
18111,2965.4429
18112,1512.2937
18113,2673.1973
18115,3007.283
18116,2768.4114
18117,1552.8176
18118,1281.4219
18119,2081.314
18120,1552.8176
18121,1929.3832
18122,2800.4978
18123,2229.4644
18125,1929.3832
18126,1833.1183
18127,2923.2769
18128,1888.8593
18129,2695.6697
18130,2638.2024
18132,2281.607
18133,3273.1956
18135,3588.4336
18136,2679.0662
18137,2764.4937
18138,3327.007
18139,1920.8379
18140,1597.9066
18141,2649.4937
18142,1531.0702
18143,2547.2744
18144,2883.6616
18145,1877.1139
18146,1531.0702
18147,3218.1965
18148,1877.1139
18149,1472.217
18150,3360.749
18151,3173.5635
18153,2488.4214
18154,2528.763
18155,1844.3186
18156,3450.7473
18157,1847.7318
18158,2870.2288
18159,2317.9685
18161,2044.0144
18162,1552.8176
18163,1811.3707
18164,1531.0702
18165,2087.7385
18166,2333.654
18167,3173.5635
18168,1624.7748
18169,2023.6492
18170,2578.985
18171,2521.2715
18172,2547.2744
18173,3679.0564
18174,1571.5941
18175,2044.0144
18176,2202.591
18177,2461.678
18178,2764.4937
18179,1531.0702
18180,2807.4512
18181,2649.4937
18182,1920.8379
18183,3184.4087
18184,2743.5688
18185,3922.9485
18186,1531.0702
18187,1597.9066
18188,2576.7825
18189,2044.0144
18190,3296.4583
18192,2081.314
18193,1531.0702
18194,3367.0742
18195,2370.069
18196,3922.9485
18197,2789.3362
18198,2465.3752
18199,1597.9066
18200,3406.2861
18201,1920.8379
18202,1848.7826
18203,2081.314
18204,2599.4558
18205,2750.0571
18206,3193.301
18207,3367.2576
18208,1512.2937
18209,2319.658
18211,4127.309
18212,2612.428
18213,2108.8303
18214,1779.451
18215,2596.5051
18216,2557.1487
18217,1993.5776
18218,1839.1665
18219,2699.6191
18220,3128.1748
18221,1531.0702
18222,1531.0702
18223,1531.0702
18224,1321.9456
18226,2733.6199
18227,2966.176
18228,2720.1912
18229,1512.2937
18231,1531.0702
18234,1959.2645
18236,3785.3435
18237,2763.3562
18238,2581.75
18239,4082.4968
18240,1571.5941
18241,2889.0051
18242,2667.1306
18243,1571.5941
18244,1571.5941
18245,1531.0702
18246,3779.3193
18247,2588.5876
18248,2579.596
18249,2483.4258
18250,2743.5688
18251,2904.5005
18252,2130.7285
18253,2717.4736
18254,3950.06
18255,2756.548
18256,4501.418
18258,2130.7285
18259,3129.1067
18260,1571.5941
18261,1779.451
18262,1779.451
18264,3160.6018
18266,3068.945
18267,2606.4036
18268,1929.3832
18269,2950.016
18270,2696.7166
18271,1888.8593
18272,2333.654
18273,1874.7336
18274,2630.7173
18275,1920.8379
18277,1512.2937
18278,2037.5901
18279,1552.8176
18280,1512.2937
18281,2434.839
18283,1811.3707
18284,1861.496
18285,1552.8176
18286,2648.3542
18287,2086.4268
18288,2737.0369
18289,2630.7173
18290,2533.5105
18292,1597.9066
18293,1779.451
18294,3094.682
18295,3024.92
18296,4082.4968
18297,1531.0702
18298,2980.837
18299,2641.1323
18300,2249.1797
18301,2696.7166
18302,2794.1074
18303,3032.9563
18304,1531.0702
18305,2289.6902
18306,1920.8379
18308,1959.2645
18310,1920.8379
18311,1517.3063
18312,2081.314
18315,3175.2827
18317,2044.0144
18318,2228.325
18319,2696.7166
18320,2383.833
18321,2561.407
18322,2741.0254
18323,1877.1139
18324,3033.5186
18325,1552.8176
18326,2502.2021
18328,3493.2007
18329,3493.2007
18330,1649.5748
18331,1844.3186
18332,1571.5941
18333,1811.3707
18335,2446.5503
18336,1571.5941
18337,1851.8947
18338,2605.0867
18339,1490.9935
18340,2696.854
18341,2318.2444
18342,2889.0051
18343,2351.291
18344,1571.5941
18345,2588.5876
18347,1531.0702
18348,1848.7826
18349,3687.52
18350,2948.9866
18351,1833.1183
18352,2442.9016
18353,2835.5803
18354,2588.5876
18355,1490.9935
18357,2764.4937
18358,3298.3677
18359,2643.6194
18360,1511.1235
18362,1597.9066
18363,2502.2021
18364,2754.1716
18365,3946.409
18366,2263.866
18367,2673.8113
18369,1571.5941
18370,1472.9982
18371,3736.6572
18372,2087.7385
18373,1531.0702
18374,4117.2275
18375,1920.8379
18377,2498.995
18378,2209.6838
18379,3631.0496
18380,1214.0876
18381,1723.402
18382,1877.1139
18384,2693.6165
18385,1571.5941
18386,1552.8176
18387,1920.8379
18388,1920.8379
18389,1512.2937
18390,1861.496
18391,2044.0144
18392,2087.7385
18393,3734.923
18394,2593.6516
18395,2581.75
18396,2667.1306
18397,2087.7385
18398,2948.9866
18399,2004.8728
18400,2044.0144
18401,1779.451
18406,2241.5303
18407,2578.985
18408,3192.3398
18409,3775.1665
18410,4299.0957
18411,1490.9935
18413,1966.9321
18414,3135.9297
18416,2037.5901
18417,2071.082
18418,1847.7318
18419,1531.0702
18420,1433.3229
18421,4101.7773
18422,1920.8379
18423,2180.036
18424,2944.8757
18425,2380.0688
18426,1920.8379
18427,1388.4207
18428,2044.0144
18429,2696.7166
18430,2249.1797
18431,2904.5005
18432,2597.3003
18433,1552.8176
18434,1552.8176
18435,2442.9016
18437,2591.6433
18438,2535.759
18439,1531.0702
18440,1512.2937
18441,2332.5146
18443,2649.4937
18445,1839.1665
18446,2990.5403
18448,3675.1326
18449,2458.0261
18450,2588.5876
18451,3759.455
18452,1531.0702
18455,2673.1973
18456,2699.6191
18460,2743.6565
18461,2330.4424
18462,1531.0702
18463,2795.237
18465,1672.8112
18466,2247.1013
18467,1552.8176
18468,1649.5748
18470,1531.0702
18471,2699.6191
18472,2149.358
18473,1454.3116
18474,2547.2744
18475,1531.0702
18476,1861.496
18477,1531.0702
18479,1512.2937
18480,2889.0051
18481,2630.7173
18482,2984.9524
18483,1531.0702
18484,1531.0702
18486,3154.4595
18487,2408.4463
18488,3728.1194
18489,2131.5159
18491,1512.2937
18492,1571.5941
18493,2358.321
18494,2593.6516
18495,3601.3994
18496,3128.2097
18497,2005.8259
18498,2561.407
18500,3007.283
18501,2586.3103
18502,2363.4006
18504,1571.5941
18505,2576.7825
18506,2165.143
18507,2577.1226
18508,2398.5771
18509,2444.4404
18510,2870.2288
18511,2402.825
18512,1597.9066
18513,2576.7825
18515,2047.09
18516,1472.217
18517,1472.217
18518,1959.2645
18519,3598.9307
18520,3709.3914
18521,2515.5242
18522,1811.3707
18523,3472.5247
18524,2483.9578
18525,1531.0702
18528,1531.0702
18529,2914.5051
18530,1139.2015
18532,3324.7322
18533,2565.01
18534,1531.0702
18535,2604.8906
18536,1797.0724
18537,2639.1404
18538,1552.8176
18540,1811.3707
18541,1877.1139
18542,2967.763
18543,2281.607
18544,2812.9177
18545,2087.7385
18546,1139.2015
18549,2612.428
18550,1993.5776
18551,2705.8323
18552,2568.456
18553,2659.5425
18554,3731.3826
18555,2412.1987
18557,1552.8176
18558,2990.5403
18559,3662.8027
18561,2337.211
18562,2317.9685
18564,1531.0702
18565,2702.3967
18566,2351.291
18567,1571.5941
18568,2606.4036
18569,2498.6294
18570,1531.0702
18572,2044.0144
18573,2648.3542
18574,2819.3726
18575,1929.3832
18576,2649.4937
18577,4035.9033
18579,2351.291
18581,1571.5941
18582,1928.3324
18583,2129.0833
18584,3086.2927
18586,2029.2859
18587,1139.2015
18588,3032.9563
18589,1512.2937
18590,2547.2744
18591,2247.1013
18592,2547.2744
18593,1847.7318
18594,2556.6484
18595,2514.1377
18596,1517.3063
18597,1552.8176
18598,2691.4434
18600,3200.556
18602,4369.423
18603,3089.1143
18604,4328.3975
18605,1531.0702
18606,2087.7385
18607,1571.5941
18608,3406.2861
18609,4044.9353
18610,2807.4512
18611,3007.283
18613,1859.0656
18615,1959.2645
18616,2649.4937
18618,2087.7385
18620,1552.8176
18621,2581.75
18622,1792.5944
18625,2442.9016
18626,2968.209
18627,2878.173
18628,3145.3643
18629,1571.5941
18630,1571.5941
18631,1557.9384
18632,1098.6779
18633,2967.763
18634,1098.6779
18635,3128.0803
18636,1557.9384
18637,1888.8593
18638,1888.3641
18639,1591.257
18640,1863.3499
18641,2580.1833
18642,2612.428
18643,2586.3103
18644,1490.9935
18645,1512.2937
18646,1571.5941
18647,1846.2875
18648,1531.0702
18649,3628.1187
18650,2706.4272
18651,2044.0144
18652,3160.6018
18653,1571.5941
18654,2989.8757
18655,2087.7385
18656,1488.9552
18657,1512.2937
18658,2564.113
18659,2870.2288
18660,2720.1912
18661,1888.8593
18662,2649.4937
18663,2044.0144
18664,2966.176
18666,2130.7285
18667,1531.0702
18668,1512.2937
18670,2394.6824
18671,2563.0186
18672,2587.2537
18673,1531.0702
18674,1557.9384
18675,1811.3707
18676,2630.7173
18677,2105.2031
18678,3529.602
18679,2383.833
18680,2273.8782
18681,2004.8728
18682,2591.4216
18683,2408.4463
18684,2290.3657
18685,2382.6907
18686,3600.8108
18687,2645.2493
18688,2547.2744
18689,1861.496
18690,3734.923
18692,1945.5005
18693,1557.9384
18694,1472.9982
18695,2986.3677
18696,2289.6902
18697,1859.0656
18698,1877.1139
18699,1531.0702
18700,2788.6748
18701,2110.4573
18702,1920.8379
18703,1597.9066
18705,2667.1306
18706,1792.5944
18707,2289.6902
18708,1959.2645
18709,3007.283
18711,1814.7091
18712,1959.2645
18713,2183.184
18714,3687.52
18715,2234.7385
18716,2528.498
18717,2130.7285
18718,4450.7993
18719,1531.0702
18720,2967.8252
18721,2733.6199
18722,2790.5488
18724,2412.1987
18725,2556.6484
18726,1855.5552
18727,2026.101
18728,2362.7798
18729,2914.5051
18730,2639.357
18731,1861.496
18732,2382.6907
18733,2680.108
18734,1779.451
18735,2023.6492
18736,2535.0354
18737,4556.498
18738,3712.9387
18740,2889.0051
18741,2547.2744
18742,2649.4937
18743,2259.5815
18744,2699.6191
18745,1531.0702
18746,1918.899
18747,2524.0364
18749,2117.837
18750,4009.069
18751,1851.8947
18752,2630.7173
18753,2503.474
18755,2528.498
18756,3583.432
18757,2609.0586
18759,2490.0242
18760,3310.2222
18763,2131.721
18764,2605.0867
18766,1844.3186
18767,2086.4268
18768,1591.257
18769,1512.2937
18770,2312.358
18772,1512.2937
18773,1597.9066
18774,2004.8728
18776,2635.5276
18777,2902.905
18778,3533.9673
18779,2217.1016
18780,3100.8145
18781,1959.2645
18782,2539.072
18784,2648.3542
18785,2680.108
18786,2271.5894
18787,2461.678
18788,1849.2148
18789,1512.2937
18790,2005.8259
18791,1531.0702
18792,1811.3707
18794,2170.6113
18795,2375.059
18796,1531.0702
18797,1888.8593
18798,2782.5127
18799,1861.496
18800,3658.8777
18801,1472.217
18802,1433.3229
18803,2488.4214
18804,2311.666
18805,2593.6516
18806,2105.2031
18807,2502.2021
18808,1441.0623
18809,3712.9387
18810,2488.4214
18812,3195.492
18813,3745.2776
18814,2695.6973
18815,3148.675
18816,3675.1326
18817,1853.1383
18818,1407.8181
18820,3151.9692
18821,1720.0458
18822,2637.6252
18823,3111.4985
18825,2050.8652
18826,1497.8444
18827,2924.1858
18828,1784.3837
18829,1578.445
18830,1451.9327
18831,2498.6294
18832,1444.2311
18833,1426.5946
18834,1470.7092
18835,1386.159
18836,2519.235
18837,3154.079
18838,2564.113
18839,2929.5571
18840,3176.7156
18841,3467.9001
18842,2927.8262
18844,1444.2311
18845,1426.5946
18846,1425.4546
18847,1604.7574
18848,3310.596
18849,3379.7441
18850,2094.5894
18851,2695.6973
18852,1470.5438
18853,2790.245
18854,2300.8816
18855,1451.9327
18856,1470.7092
18857,1824.4816
18858,2776.4766
18859,2699.6191
18860,1602.6885
18861,3524.829
18862,3195.492
18863,1425.4546
18864,1623.5253
18866,1511.2332
18867,3219.3323
18868,1426.5946
18869,2965.4429
18870,1426.5946
18871,2696.854
18872,1537.921
18873,3219.3323
18874,1492.4567
18875,2929.5571
18877,3176.7156
18878,3173.8599
18879,2970.0813
18880,2591.4216
18881,3221.4421
18882,3012.5803
18884,2717.256
18885,1386.518
18886,2358.321
18887,2857.5762
18888,1585.5779
18889,1451.9327
18890,2980.3792
18891,1604.7574
18893,1492.4567
18894,2498.6294
18895,1511.2332
18896,2671.857
18897,2889.0051
18899,3200.556
18900,3195.492
18901,1714.015
18902,2050.8652
18903,1939.5387
18904,2094.5894
18905,2790.5488
18906,1444.2311
18907,1939.5387
18908,1426.5946
18909,3176.7156
18910,2653.0806
18911,3401.5579
18912,2236.0288
18913,2721.982
18914,3221.4421
18915,3290.9683
18917,3367.2576
18918,2965.4429
18919,3111.4985
18920,3001.9958
18921,2358.321
18922,1537.921
18923,2914.5051
18924,2948.2021
18925,2545.3367
18926,2764.4937
18928,3176.7156
18929,2520.3838
18931,2649.4937
18932,1537.921
18933,1604.7574
18934,2497.092
18936,2562.9736
18937,1492.4567
18938,2655.7217
18940,2408.4463
18942,2676.921
18943,1426.5946
18944,1674.9752
18945,3048.1382
18946,2927.0742
18947,1153.7267
18948,1078.8406
18950,3401.5579
18951,2050.8652
18952,1470.7092
18953,2630.7173
18954,2927.8262
18955,2636.9453
18956,2453.0208
18958,2239.4648
18959,3200.556
18960,1824.4816
18961,3837.8252
18962,1407.8181
18963,2545.3367
18964,2718.4993
18965,1604.7574
18967,3221.4421
18968,3132.8923
18969,2649.4937
18971,2790.245
18972,2945.067
18973,994.202
18974,3833.0283
18976,2721.982
18977,3664.4219
18978,2987.2905
18979,1537.921
18980,2636.9453
18981,2609.0586
18982,1853.1383
18983,2655.7217
18984,1492.4567
18985,3200.556
18986,2776.4766
18988,1426.5946
18989,1451.9327
18990,3284.2197
18991,2094.5894
18992,2837.2002
18993,1564.7892
18994,2951.305
18995,1425.4546
18996,2050.8652
18997,3314.9316
18998,1492.4567
18999,1939.5387
19000,1386.159
19001,2718.4993
19003,2880.078
19005,2648.3542
19006,1430.6326
19007,3089.1143
19008,1492.4567
19009,2667.6572
19011,1952.3513
19013,1869.0222
19014,2672.6165
19015,3161.2603
19016,2982.0168
19017,2699.6191
19018,2910.7808
19020,3310.596
19021,3582.2754
19022,1470.7092
19023,3446.0986
19024,1407.8181
19025,2749.2112
19026,1425.4546
19027,2912.0093
19028,2881.2375
19029,1523.1687
19030,2479.853
19032,3200.556
19033,1757.739
19034,1426.5946
19036,3128.129
19039,2655.7217
19040,1718.9244
19041,2745.8223
19042,2743.5688
19044,2862.194
19045,1578.445
19046,3544.1099
19047,1537.921
19048,1537.921
19049,2718.4993
19050,1426.5946
19051,2727.4854
19053,2649.4937
19055,2951.305
19056,1537.921
19057,1604.7574
19058,2577.1226
19059,1786.8822
19061,2376.78
19062,2319.658
19063,2655.7217
19064,1714.015
19066,1470.7092
19068,1470.7092
19069,3575.7668
19070,3749.176
19071,2837.2002
19072,1426.5946
19073,3221.4421
19074,2777.5696
19075,3195.492
19076,1656.4257
19077,1604.7574
19078,3310.596
19079,2795.237
19080,3310.596
19081,3062.726
19082,1537.921
19083,2520.3838
19084,3360.749
19085,1604.7574
19086,2520.3838
19087,3007.283
19088,2501.6074
19089,1604.7574
19090,3317.1045
19091,3033.1453
19092,3306.0955
19093,1564.7411
19094,2807.4512
19095,2498.6294
19096,1784.3837
19097,1714.015
19099,2478.7112
19100,1537.921
19101,2837.2002
19102,1262.0109
19103,3176.7156
19104,2234.8894
19106,3279.157
19107,2880.078
19111,1602.6885
19112,1537.921
19113,2772.135
19114,2772.135
19115,1470.7092
19116,1470.5438
19117,2236.0288
19118,3360.749
19119,3089.1143
19120,3111.4985
19122,1604.7574
19123,2397.6172
19124,1511.2332
19127,2965.4429
19128,1933.2167
19129,2607.5513
19130,2635.5276
19131,1470.5438
19133,2882.341
19134,1412.8304
19136,3063.6792
19137,1631.6256
19139,3128.129
19140,3012.5803
19141,2870.2288
19142,2737.2756
19143,1492.4567
19144,2562.9736
19145,2477.8335
19146,2519.235
19147,1757.739
19148,1086.9474
19149,2718.4993
19150,3195.492
19153,2521.337
19154,2807.4512
19155,2881.2375
19156,2819.3867
19157,3843.119
19158,1482.6448
19159,1537.921
19160,2094.5894
19161,1511.2332
19163,2452.325
19164,1470.7092
19165,1537.921
19166,1966.1154
19167,1444.2311
19168,2581.75
19169,2695.6973
19170,2837.2002
19171,2349.2305
19172,2337.295
19173,2655.7217
19174,3725.674
19175,3741.434
19176,1470.7092
19177,1714.015
19178,2593.6855
19179,1523.1687
19180,1426.5946
19181,1411.8561
19182,2499.0723
19183,2655.7217
19184,2050.8652
19186,1470.7092
19187,1714.015
19189,1714.015
19191,1453.1611
19194,2050.8652
19195,3843.119
19196,3742.1047
19197,2880.078
19198,2743.5688
19200,3485.638
19201,2236.0288
19202,2050.8652
19203,2452.2332
19205,1564.7892
19206,2800.072
19207,1952.0131
19209,1511.2332
19210,2050.8652
19211,1411.8561
19212,2776.4766
19213,3221.4421
19214,3137.0254
19215,1426.5946
19216,1578.445
19217,1430.6326
19218,1524.1571
19219,1537.921
19220,1853.1383
19221,3749.176
19222,3422.3674
19223,2094.5894
19224,1426.5946
19225,3132.8923
19226,1966.1154
19227,2094.5894
19228,2671.857
19229,1720.0458
19230,2094.5894
19231,2817.5725
19232,2679.9915
19233,1537.921
19234,3025.034
19235,1470.7092
19237,2266.5264
19238,2478.7112
19239,1426.5946
19240,1426.5946
19241,2050.8652
19242,2234.8894
19243,1623.5253
19244,1511.2332
19245,3582.2754
19246,1492.4567
19248,2778.6436
19249,3219.3323
19250,2965.9917
19251,1966.1154
19252,1854.7888
19253,1757.739
19254,2318.5186
19255,2521.337
19256,2318.2444
19257,1430.6326
19258,3202.6658
19259,3159.2593
19260,1933.2167
19261,1470.7092
19262,2612.9858
19263,3284.2197
19264,3472.5205
19265,1824.4816
19266,2032.9518
19267,1898.738
19268,2094.5894
19269,3302.996
19270,3987.4285
19271,1407.8181
19272,2889.0051
19273,1511.2332
19274,2778.911
19275,1523.1687
19276,3221.4421
19277,3195.492
19278,2825.5525
19279,2655.7217
19280,1714.015
19281,2498.6294
19283,1470.7092
19284,2948.2021
19285,3664.4219
19286,1062.9023
19287,1939.5387
19288,2050.8652
19289,2241.6873
19290,2491.691
19291,2772.135
19292,2473.502
19293,3085.4338
19294,2866.314
19295,1537.921
19296,1470.5438
19298,1248.2467
19299,2032.9518
19300,2799.801
19301,3014.464
19303,1444.2311
19304,1440.1737
19305,1492.4567
19306,2050.8652
19307,1407.8181
19308,2764.4937
19309,2625.2314
19310,1788.4216
19311,2156.3066
19312,2676.921
19313,2737.2756
19314,1511.2332
19315,2807.4512
19316,2811.0823
19317,1623.5253
19318,1656.4257
19319,1757.739
19320,3279.157
19321,1784.3837
19322,2970.0813
19323,3241.9011
19324,1247.4594
19325,2820.201
19327,3221.4421
19328,3367.2576
19329,2737.2756
19330,3749.176
19331,2564.3762
19332,2820.201
19333,1170.4619
19334,2094.5894
19335,2649.4937
19336,3195.492
19337,2585.4688
19338,1470.7092
19340,3284.2197
19341,3202.6658
19342,3012.5803
19343,1898.738
19344,2032.9518
19345,2501.6074
19346,1511.2332
19347,2446.049
19348,2630.7173
19349,3412.4172
19350,2004.0176
19351,2807.4512
19352,2236.0288
19354,2667.1306
19355,3032.9563
19357,2338.164
19358,1757.739
19361,3200.556
19362,1492.4567
19363,2286.154
19364,2699.6191
19366,3197.3604
19367,1537.921
19368,2499.0723
19369,1952.0131
19370,2253.6658
19371,3310.596
19373,3044.6616
19374,1537.921
19375,3758.4917
19376,3749.176
19377,1960.3755
19378,2263.3052
19379,1470.5438
19380,2094.5894
19381,2147.7913
19382,1078.8406
19383,3386.1836
19384,2737.2756
19385,2406.0735
19386,3531.692
19387,2477.9646
19388,2422.2087
19389,1176.946
19390,2613.785
19391,2671.857
19392,2699.6191
19393,1426.5946
19394,1537.921
19395,3137.42
19396,3146.0122
19397,2597.6497
19398,2535.0354
19399,1368.5226
19401,1564.7892
19402,3195.492
19403,2630.7173
19404,2581.75
19405,3317.1045
19406,3417.112
19407,1470.7092
19408,2850.8652
19409,1407.8181
19410,2654.304
19412,2303.791
19413,2743.6565
19414,2094.5894
19415,2094.5894
19416,1444.2311
19417,1602.6885
19418,3231.2678
19419,1511.2332
19421,2918.7542
19422,1523.1687
19423,2094.5894
19424,2820.201
19426,2094.5894
19427,2846.3896
19428,1176.946
19429,1960.3755
19430,2837.2002
19431,2422.2087
19432,2653.99
19433,1757.739
19434,2094.5894
19435,2630.7173
19436,2234.8894
19437,1939.5387
19438,1470.7092
19440,2648.3542
19441,2985.1055
19442,1739.843
19443,1425.4546
19444,2654.304
19445,2737.2756
19446,3745.2776
19448,3703.6992
19450,3095.3809
19451,2811.0823
19453,3628.864
19454,1676.0676
19456,3589.1802
19457,3745.2776
19458,3095.065
19460,2519.235
19461,2580.1833
19462,1470.7092
19463,1869.0222
19464,2234.8894
19465,2520.3838
19466,2648.3542
19467,2263.3052
19468,2985.1055
19469,1011.83875
19470,3703.6992
19471,3284.2197
19472,2877.877
19473,3746.5435
19474,2519.235
19475,1492.4567
19476,1739.843
19477,3146.0122
19478,1511.2332
19479,2692.9924
19481,1453.4625
19483,2737.2756
19484,1511.2332
19485,1772.5377
19486,1470.7092
19487,1604.7574
19488,3095.065
19489,3176.7156
19490,2717.256
19491,3024.92
19492,1407.8181
19493,1470.5438
19494,2564.113
19495,1444.2311
19496,1802.0201
19498,3317.1045
19499,2649.4937
19500,1966.1154
19501,1492.4567
19502,2945.067
19503,1854.7888
19505,2718.4993
19506,1623.5253
19508,2870.2288
19509,3200.556
19510,2676.921
19511,1604.7574
19512,2234.8894
19514,1425.4546
19515,1444.2311
19516,2718.4993
19517,1492.4567
19518,2737.2756
19519,2718.4993
19520,1960.3755
19521,2094.5894
19522,2743.5688
19523,1853.1383
19524,2319.8064
19525,3417.678
19526,3296.4583
19527,3001.9958
19528,2866.0344
19529,2656.6748
19530,1492.4567
19531,1537.921
19532,2718.4993
19533,2951.305
19534,2253.6658
19535,1511.2332
19536,1786.3019
19538,2737.2756
19539,2465.3752
19541,1451.9327
19542,2599.4558
19543,2672.81
19544,1470.7092
19545,3746.5435
19546,1430.6326
19547,2889.0051
19548,2695.6973
19549,2945.067
19551,2743.5688
19552,2699.6191
19553,2655.7217
19554,2236.0288
19555,3195.492
19556,1511.2332
19557,2649.4937
19558,2655.7217
19559,2667.1306
19560,2667.1306
19561,1537.921
19562,2286.154
19563,2889.0051
19564,2737.2756
19565,2446.049
19566,1444.2311
19567,2501.805
19568,3221.4421
19569,1470.7092
19570,2004.0176
19571,1898.738
19572,3095.065
19573,1869.0222
19574,1261.5846
19575,2962.7422
19576,1960.3755
19577,3177.6687
19578,1739.843
19579,1411.8561
19580,2691.7263
19581,1564.7892
19582,1828.4983
19583,2672.6165
19585,2672.6165
19586,1898.738
19587,2718.4993
19588,2648.3542
19589,1492.4567
19590,2521.337
19591,1939.5387
19592,2695.6973
19593,3202.6658
19594,1497.8444
19595,2695.6973
19596,2581.75
19597,2667.1306
19598,1451.9327
19599,2570.3901
19600,1511.2332
19601,2894.1292
19602,2387.0327
19603,2982.0168
19604,2914.5051
19605,2052.856
19606,2679.0662
19607,3417.678
19608,2466.3208
19609,1456.1666
19610,2829.064
19611,1243.4211
19612,1444.2311
19613,1853.1383
19614,3367.525
19615,2653.0806
19616,1537.921
19617,3221.4421
19618,2655.7217
19619,2778.9639
19620,1852.6161
19621,2743.6565
19622,1714.015
19623,2901.3916
19624,1470.7092
19625,1470.7092
19626,2655.7217
19627,1470.7092
19628,1511.2332
19629,2408.4463
19630,2050.8652
19631,2667.1306
19632,2671.8804
19633,2302.42
19634,1953.4186
19635,1492.4567
19636,3195.492
19637,1470.7092
19638,2970.0813
19639,1537.921
19640,2437.0286
19641,3746.5435
19642,1426.5946
19643,1143.9838
19644,3176.7156
19645,2705.8467
19646,1451.9327
19647,2655.7217
19648,1802.0201
19649,2319.658
19650,1426.5946
19651,2671.857
19652,2718.4993
19653,1426.5946
19654,2562.9736
19655,3200.556
19656,2695.6973
19657,2870.2288
19658,1492.4567
19659,2032.9518
19660,1656.4257
19661,2795.237
19662,2580.1833
19663,2884.842
19664,1444.2311
19665,3033.1453
19666,1537.921
19667,2848.5103
19668,3221.4421
19669,3195.492
19670,2758.5632
19671,3091.6306
19672,2032.9518
19673,1623.5253
19674,3279.157
19675,2069.81
19676,3664.4219
19677,1939.5387
19678,1757.739
19679,2234.7385
19680,1470.7092
19681,2304.8835
19682,2965.9917
19683,2438.6343
19684,2636.9453
19685,3663.7236
19686,2630.7173
19687,2965.9917
19688,1011.83875
19689,1078.8406
19690,1430.6326
19691,3029.6462
19692,1911.9364
19693,1470.7092
19694,3679.859
19695,2478.7112
19696,1604.7574
19697,3575.7668
19698,2402.7249
19699,2945.067
19700,2149.358
19701,1939.5387
19702,2772.135
19703,3664.4219
19704,1604.7574
19705,2776.4766
19706,2978.8462
19707,2865.1548
19709,1380.7013
19710,2614.9287
19711,2295.2207
19712,1783.9576
19713,1407.8181
19714,3197.3604
19715,2094.5894
19716,2050.8652
19717,1078.8406
19718,2094.5894
19719,1368.5226
19720,2147.7913
19721,2304.8835
19722,3036.3352
19723,3279.157
19724,2705.709
19725,2721.982
19726,2863.666
19727,1537.921
19728,1426.5946
19729,1564.7411
19730,1803.6368
19731,994.202
19732,3663.7236
19733,2737.2756
19734,2772.135
19735,2929.5571
19736,4021.7605
19737,3219.3323
19738,3575.7668
19739,2676.921
19740,1714.015
19741,2478.7112
19742,2737.2756
19743,2965.9917
19744,2718.4993
19745,1511.2332
19746,2846.3896
19747,2808.8994
19748,1492.4567
19749,2811.0823
19750,1470.7092
19751,1623.5253
19752,3367.2576
19753,3014.464
19754,2780.4832
19758,1453.4625
